,val_loss,val_acc,loss,acc
0,0.18632756573932116,0.8057984496160995,0.21296912855140923,0.7816899224806202
1,0.15960019614252932,0.8057984496160995,0.1716935199083284,0.8063023255887882
2,0.15425666693846385,0.8057984496160995,0.15511695011549217,0.806302325577699
3,0.15362981348813967,0.8057984496160995,0.15363181937202927,0.8063023255887882
4,0.15326782022982605,0.8057984496160995,0.15314544639291688,0.806302325577699
5,0.1530832898358042,0.8057984496160995,0.15288508685614713,0.8063023255813954
6,0.1529777243543965,0.8057984496160995,0.15274839255606482,0.806302325577699
7,0.152890359985736,0.8057984496160995,0.15265854860368624,0.8063023255887882
8,0.1527966716511305,0.8057984496160995,0.1525750826671142,0.8063023255813954
9,0.15266798014049382,0.8057984496160995,0.1524691168855327,0.806302325577699
10,0.1524730826181959,0.8057984496160995,0.152313909721929,0.8063023255887882
11,0.15228279217823532,0.8057984496160995,0.15212600681763286,0.806302325577699
12,0.15211721352736154,0.8057984496160995,0.15195862588217093,0.8063023255740025
13,0.15197763013654902,0.8057984496160995,0.15181741500085638,0.8063023255813954
14,0.15186601675203604,0.8057984496160995,0.15170433689919552,0.806302325577699
15,0.1517713486251905,0.8057984496160995,0.15161099238173906,0.8063023255850917
16,0.15168752479368403,0.8057984496160995,0.15153065960813863,0.8063023255813954
17,0.15160105421561604,0.8057984496160995,0.15145469100161116,0.8063023255740025
18,0.1515092726012533,0.8057984496160995,0.15137229620763498,0.8063023255813954
19,0.15138777402759523,0.8057984496160995,0.1512745147139527,0.806302325577699
20,0.15115535583976628,0.8057984496160995,0.15112493777644725,0.8063023255813954
21,0.1508026475213295,0.8057984496160995,0.1508158724640691,0.806302325577699
22,0.15048037848638934,0.8057984496160995,0.1505004932399868,0.8063023255813954
23,0.15025119881851728,0.8057984496160995,0.1502358372137528,0.8063023255813954
24,0.1500868386603141,0.8057984496160995,0.1500459990852563,0.8063023255740025
25,0.1499514264127081,0.8057984496160995,0.14989441096690273,0.8063023255850917
26,0.14980990642170575,0.8057984496160995,0.14975208089333172,0.8063042635621951
27,0.1496644127627676,0.805899224809898,0.14960869944465252,0.8063313953414444
28,0.14950856344829233,0.8061240310114484,0.1494556442249653,0.8064360465079315
29,0.14932186353761095,0.8063488372129988,0.14928471434948057,0.8065755813990453
30,0.14909903338066366,0.8064728682207507,0.14908221585251563,0.8067887596936189
31,0.1488470429588658,0.8071705425949984,0.14884261197267576,0.8069670542561731
32,0.1484828193594319,0.8067364341122235,0.1485417376377786,0.8071860465042351
33,0.1480282771938531,0.8066589147323786,0.14814453253173088,0.8075755814027417
34,0.14731929705309313,0.8072713178331538,0.14757397483578025,0.8079224806275479
35,0.14638374905438387,0.8076899224843166,0.146755424214888,0.8083178294573643
36,0.1451481496557709,0.8087674418198045,0.14569695381138675,0.8088081395385801
37,0.14380784970383312,0.8104883720967196,0.14443364367281744,0.810532945743827
38,0.14259146471356238,0.8136046511664871,0.1431270053608473,0.8140755813953489
39,0.1413592612567798,0.8198139534551044,0.14200306731785914,0.8185620154964831
40,0.140826826139938,0.8223565891583761,0.14101299176105234,0.8215678294610608
41,0.1396256318961003,0.8228992248172908,0.1401641220510468,0.8234224806238515
42,0.1391390299205632,0.8240775193909342,0.139469236935756,0.8246589147212894
43,0.13842743020649104,0.8247519379955853,0.13889382965296737,0.8252810077593308
44,0.13838734640354333,0.8244883720412735,0.1383640391775804,0.8260329457401305
45,0.13742758832606233,0.8258992247544518,0.1378770773336869,0.8263895348874173
46,0.13815920011572136,0.8244108526799105,0.13744199423364892,0.8269166666592739
47,0.13670844418133876,0.8266744185529014,0.13708200414836869,0.8271162790734639
48,0.13660693648249603,0.8268217053746069,0.13669469842799875,0.8276337209228397
49,0.1362705931885298,0.8271472868143126,0.1363587063513985,0.8280310077445452
