,val_loss,val_acc,loss,acc
0,0.10621158646659333,0.8601085270837295,0.1306546416929526,0.8324011628017869
1,0.08370755395501159,0.8929302325507467,0.09238425896380299,0.8800329457512197
2,0.07559622665615968,0.903209302214689,0.07780517814880193,0.9008624031118644
3,0.07137425964100416,0.9096899225582448,0.07046497422733972,0.9109011627722157
4,0.06483079817429069,0.9185581396420797,0.06494722389389378,0.9182112403100775
5,0.06236930027557898,0.9224806201587352,0.06085369157537009,0.9236802325433539
6,0.06161513084796972,0.9224418605538302,0.057855981373509696,0.9274476744370868
7,0.05753620510600334,0.9274961239977401,0.05557569693548735,0.9304302325581395
8,0.056369813712299335,0.9287596898707309,0.05360098549284676,0.9328488372314808
9,0.0563589422691238,0.9298139534551044,0.0518009522076725,0.9353662790586782
10,0.05263558163222416,0.9341782946808393,0.05048474328947622,0.9369980619970218
11,0.05243315128878105,0.934813953558604,0.0489018446740716,0.9390852713178295
12,0.051439516532790754,0.9360077518307885,0.04794031658884167,0.9403197674603425
13,0.051467203712047535,0.9355968991545743,0.04671636581536411,0.9419224806016729
14,0.05077975351634876,0.9363720930380415,0.045783243435066796,0.9432151162753734
15,0.049755261809095855,0.9382635659247406,0.04491842934443045,0.9442732558213464
16,0.04917782709926598,0.9387441859762798,0.044122698548459266,0.945151162794394
17,0.04851906777791275,0.939550387630167,0.04339941544472709,0.9463158914543861
18,0.04892295838511267,0.9390697674751282,0.042935148813350255,0.9467655038685762
19,0.048866810900296355,0.9391550387929576,0.04232665004656296,0.9476240310225376
20,0.048237694410159605,0.9400310076632241,0.04171418352020803,0.9482480619933255
21,0.047909632408341694,0.9410387596196906,0.04126575008057809,0.9489302325692288
22,0.04615731794519942,0.9425348837357159,0.04077994921041089,0.9494748062200324
23,0.04594074153969454,0.9429922481433366,0.04038855221890664,0.9501124031007752
24,0.046456929165494536,0.942232558032339,0.03980351989860682,0.9509980620265931
25,0.04552908742751262,0.9433565891066263,0.03949459297435228,0.9513953488593878
26,0.04515945219254309,0.9442093023218849,0.03903271526028944,0.9519244186009548
27,0.04780741334377333,0.940310077449148,0.038758871432191644,0.9523430232779925
28,0.04539635581448097,0.943868216995121,0.038327549378539244,0.9528953488446021
29,0.04394372170401174,0.9462713178257609,0.03826425262084303,0.9529399225027986
30,0.04480742428007052,0.9443565891435904,0.03761772689246392,0.9540445736545001
31,0.04496691584818123,0.9445968991176102,0.037444249063037165,0.9540406976929007
32,0.044112665290287296,0.9450620155186616,0.037034545931474185,0.9545794573532519
33,0.0445657299974168,0.9447131783943767,0.03696119396122851,0.9547034883610038
34,0.04385951180675233,0.9456976744518724,0.03668162450425384,0.9550910852491393
35,0.043501302580269734,0.9463488371871238,0.03635521326554838,0.9556453488482985
36,0.04469853657322337,0.9447131781873777,0.03597821430619373,0.955922480638637
37,0.0434649470404599,0.9468449611700782,0.03584318072088929,0.9561608527316604
38,0.04507677152822184,0.9448759690255157,0.03553587373490481,0.9565251937947532
39,0.04353404464070187,0.9465736433886742,0.03553162184981413,0.9566705426430517
40,0.04396998549639717,0.9459767441823501,0.03540054059444472,0.9566337209487146
41,0.043226898189431935,0.9473410852676214,0.03516661992576695,0.9571821705574213
42,0.04276220309641934,0.948031007814777,0.03489954517585363,0.9573158914728682
43,0.04355232448148173,0.946620154961135,0.03472348601157351,0.957625968973766
44,0.04397550143890603,0.9462635658692944,0.0344242479810419,0.958217054282048
45,0.042369987403237545,0.9480620154632154,0.0343853853333366,0.9579670542672623
46,0.043058641574872554,0.9474651162568913,0.03415816975864329,0.9585658914654754
47,0.04263068756507349,0.9475503875747208,0.03420807512947755,0.9585290697785311
48,0.0450498971213666,0.9447674418752507,0.03404669809780379,0.9587209302362546
49,0.042414259442294294,0.9478914729199668,0.033950544544315155,0.9586589147212894
